term,estimate,p.value,conf.low,conf.high,w_GAVI,w_GACI,w_VGVI
CGEI,1.009553916785649,0.707,0.9607593358218636,1.060854179512282,0.6,0.6,0.8
age,0.994465061032452,0.073,0.9884431926361055,1.000513262363691,0.6,0.6,0.9
AHEIScore,1.0009983394199333,0.675,0.9963427861789247,1.005677546870369,0.6,0.6,0.9
householdIncome,1.0389592171550512,0.136,0.9880625092712167,1.0925596030404767,0.6,0.6,0.9
alcohol,1.0044449422242059,0.688,0.9829150715943734,1.0264582915013476,0.6,0.6,0.9
smoker_Yes,1.075257164976203,0.411,0.904549006176898,1.278275831382886,0.6,0.6,0.9
sex_Male,1.12089809159055,0.192,0.9442035359615536,1.3308256605827822,0.6,0.6,0.9
VSDI,0.9754271328349633,0.944,0.4772916119108458,1.9880693533474945,0.6,0.6,0.9
CGEI,1.0091416807007243,0.713,0.9613618922108784,1.059321567800938,0.6,0.6,0.9
age,0.9944664824660773,0.073,0.9884447264227525,1.0005145752635718,0.6,0.6,1
AHEIScore,1.000997977851604,0.675,0.9963422989133787,1.0056773119488323,0.6,0.6,1
householdIncome,1.0389820296696322,0.136,0.9880859621593171,1.0925817323338023,0.6,0.6,1
alcohol,1.004444503589462,0.688,0.9829145970845246,1.0264578836155822,0.6,0.6,1
smoker_Yes,1.0752857259053283,0.411,0.9045717428832022,1.2783117105770934,0.6,0.6,1
sex_Male,1.120893386959073,0.192,0.944198808155021,1.3308211365222566,0.6,0.6,1
VSDI,0.9755750660977922,0.944,0.47735584299475403,1.9884229442625039,0.6,0.6,1
CGEI,1.008778676955588,0.719,0.9619135962053271,1.0579507541084736,0.6,0.6,1
age,0.9944305800014558,0.071,0.9884068217612889,1.0004805567838388,0.6,0.7000000000000001,0.1
AHEIScore,1.0009935512354784,0.676,0.9963416240648246,1.005669082407804,0.6,0.7000000000000001,0.1
householdIncome,1.0383028424590963,0.143,0.9873799542726089,1.0919315535674883,0.6,0.7000000000000001,0.1
alcohol,1.004479125808703,0.686,0.9829486802043453,1.0264933310508253,0.6,0.7000000000000001,0.1
smoker_Yes,1.075123272648608,0.411,0.9045375598172939,1.2779733256663972,0.6,0.7000000000000001,0.1
sex_Male,1.1211319160239779,0.192,0.9444053889382402,1.3310974392470718,0.6,0.7000000000000001,0.1
VSDI,0.9691198452807429,0.929,0.4740415295301054,1.975075308940843,0.6,0.7000000000000001,0.1
CGEI,1.0207037645679227,0.538,0.9562289486171507,1.0896041033583004,0.6,0.7000000000000001,0.1
age,0.9944332850495092,0.071,0.9884097429491087,1.0004830610626818,0.6,0.7000000000000001,0.2
AHEIScore,1.0010022996248602,0.673,0.9963494894960131,1.0056787470156843,0.6,0.7000000000000001,0.2
householdIncome,1.038404718658198,0.142,0.9874899413179095,1.092024555324688,0.6,0.7000000000000001,0.2
alcohol,1.0044644792021544,0.687,0.9829341551975072,1.026478490793129,0.6,0.7000000000000001,0.2
smoker_Yes,1.0748473951032573,0.413,0.9042770448391669,1.2776844038763033,0.6,0.7000000000000001,0.2
sex_Male,1.1209784005304821,0.192,0.9442740585414273,1.3309173606854379,0.6,0.7000000000000001,0.2
VSDI,0.9708988439804461,0.934,0.4749945249315656,1.9785910621568736,0.6,0.7000000000000001,0.2
CGEI,1.0188844776311359,0.545,0.9590307551587859,1.0825440121858476,0.6,0.7000000000000001,0.2
age,0.9944373804300037,0.072,0.9884141184057804,1.0004868932406155,0.6,0.7000000000000001,0.30000000000000004
AHEIScore,1.0010076572331474,0.672,0.9963540754575463,1.005684899216584,0.6,0.7000000000000001,0.30000000000000004
householdIncome,1.038510999135744,0.141,0.9876025155411943,1.092123983329688,0.6,0.7000000000000001,0.30000000000000004
alcohol,1.0044536723310584,0.688,0.9829234307382627,1.0264675407026922,0.6,0.7000000000000001,0.30000000000000004
smoker_Yes,1.074701582308482,0.414,0.9041319177127427,1.2775421886324998,0.6,0.7000000000000001,0.30000000000000004
sex_Male,1.1208711704851708,0.192,0.9441818336385381,1.3307922693847372,0.6,0.7000000000000001,0.30000000000000004
VSDI,0.9723696233372555,0.937,0.47576715973409167,1.981559193825916,0.6,0.7000000000000001,0.30000000000000004
CGEI,1.0175526972187299,0.557,0.9601172398402803,1.0784875601727664,0.6,0.7000000000000001,0.30000000000000004
age,0.9944418056819309,0.072,0.9884188287876924,1.0004910492525754,0.6,0.7000000000000001,0.4
AHEIScore,1.0010104927383328,0.671,0.9963562887043407,1.0056883716112774,0.6,0.7000000000000001,0.4
householdIncome,1.0386078959394287,0.14,0.987703968157812,1.0922159425770048,0.6,0.7000000000000001,0.4
alcohol,1.004446251869505,0.688,0.9829160625848439,1.026460020451113,0.6,0.7000000000000001,0.4
smoker_Yes,1.0746458051645789,0.414,0.9040684229906244,1.2774990477901742,0.6,0.7000000000000001,0.4
sex_Male,1.1208021972894653,0.193,0.9441221117182966,1.3307123722677583,0.6,0.7000000000000001,0.4
VSDI,0.973500934237224,0.94,0.47635096284268874,1.9838848436579828,0.6,0.7000000000000001,0.4
CGEI,1.0164310859793635,0.572,0.9605385124464836,1.0756332810135785,0.6,0.7000000000000001,0.4
age,0.9944460069139835,0.072,0.9884232917815173,1.0004950026214923,0.6,0.7000000000000001,0.5
AHEIScore,1.0010116731426715,0.671,0.9963569865915007,1.0056900432650993,0.6,0.7000000000000001,0.5
householdIncome,1.0386907120217073,0.139,0.9877899579683359,1.0922953354481024,0.6,0.7000000000000001,0.5
alcohol,1.0044413844265547,0.689,0.9829112264487325,1.0264550860692732,0.6,0.7000000000000001,0.5
smoker_Yes,1.074644931252335,0.414,0.9040558897892713,1.2775146520418026,0.6,0.7000000000000001,0.5
sex_Male,1.1207607161135527,0.193,0.9440858495578348,1.3306648075293621,0.6,0.7000000000000001,0.5
VSDI,0.9743404465139924,0.942,0.47677664557899513,1.9856413741387013,0.6,0.7000000000000001,0.5
CGEI,1.015287181525261,0.588,0.9610976804858896,1.0725831559600834,0.6,0.7000000000000001,0.5
age,0.994449765054871,0.072,0.9884272788382802,1.0004985435828504,0.6,0.7000000000000001,0.6
AHEIScore,1.0010118456810253,0.671,0.99635679076429,1.005690588980134,0.6,0.7000000000000001,0.6
householdIncome,1.038759434762642,0.138,0.987860845177902,1.092361736361866,0.6,0.7000000000000001,0.6
alcohol,1.0044383018168435,0.689,0.9829081611901923,1.0264519598291812,0.6,0.7000000000000001,0.6
smoker_Yes,1.07467458492678,0.414,0.9040725799050967,1.277561667329425,0.6,0.7000000000000001,0.6
sex_Male,1.1207376342602586,0.193,0.9440653536518011,1.330638788942293,0.6,0.7000000000000001,0.6
VSDI,0.9749542206122783,0.943,0.47708224666353827,1.9869485721689557,0.6,0.7000000000000001,0.6
CGEI,1.014218147091946,0.603,0.9617171062359049,1.0696308293193793,0.6,0.7000000000000001,0.6
age,0.9944530348394862,0.072,0.9884307444567875,1.0005016272987362,0.6,0.7000000000000001,0.7000000000000001
AHEIScore,1.0010114373709755,0.671,0.9963561019574914,1.0056904634590005,0.6,0.7000000000000001,0.7000000000000001
householdIncome,1.038815840738995,0.138,0.987918707051453,1.092416591123072,0.6,0.7000000000000001,0.7000000000000001
alcohol,1.0044364228712777,0.689,0.9829062905591215,1.026450053282615,0.6,0.7000000000000001,0.7000000000000001
smoker_Yes,1.0747196264684549,0.414,0.9041047395902895,1.2776234726512887,0.6,0.7000000000000001,0.7000000000000001
sex_Male,1.1207264152899927,0.193,0.9440550684060132,1.3306265979808043,0.6,0.7000000000000001,0.7000000000000001
VSDI,0.9754014203219301,0.944,0.4773005789816735,1.987918758235762,0.6,0.7000000000000001,0.7000000000000001
CGEI,1.013370555198075,0.617,0.9620417459602955,1.0674791357429239,0.6,0.7000000000000001,0.7000000000000001
age,0.9944558467866662,0.073,0.9884337225718998,1.000504281172914,0.6,0.7000000000000001,0.8
AHEIScore,1.0010107135337942,0.671,0.9963551636047407,1.0056899548437166,0.6,0.7000000000000001,0.8
householdIncome,1.038862088852899,0.137,0.9879659215418868,1.092461818687887,0.6,0.7000000000000001,0.8
alcohol,1.0044353425851973,0.689,0.9829052128295955,1.026448956263364,0.6,0.7000000000000001,0.8
smoker_Yes,1.0747712045043216,0.414,0.9041441692404504,1.2776905744678435,0.6,0.7000000000000001,0.8
sex_Male,1.1207226810796622,0.193,0.944051259056711,1.330623084008725,0.6,0.7000000000000001,0.8
VSDI,0.9757280094456091,0.945,0.4774565858025335,1.9886414065145854,0.6,0.7000000000000001,0.8
CGEI,1.012612469359777,0.629,0.9623955556464763,1.0654870980636495,0.6,0.7000000000000001,0.8
age,0.9944582575070757,0.073,0.988436274175761,1.0005065577353394,0.6,0.7000000000000001,0.9
AHEIScore,1.0010098338582443,0.671,0.99635411859608225,1.0056892402255257,0.6,0.7000000000000001,0.9
householdIncome,1.0389001667994398,0.137,0.9880046291165812,1.0924992399363225,0.6,0.7000000000000001,0.9
alcohol,1.004434788545052,0.689,0.9829046577293513,1.0264483928156947,0.6,0.7000000000000001,0.9
smoker_Yes,1.0748243535205466,0.413,0.9041861589516967,1.277757802328829,0.6,0.7000000000000001,0.9
sex_Male,1.120723590161423,0.193,0.9440514934292248,1.3306249158565666,0.6,0.7000000000000001,0.9
VSDI,0.9759676492375546,0.945,0.4775682477538018,1.9891832035442834,0.6,0.7000000000000001,0.9
CGEI,1.011942334673946,0.641,0.9627566947779127,1.0636750895234939,0.6,0.7000000000000001,0.9
age,0.9944603273275354,0.073,0.9884384638173767,1.0005085133524236,0.6,0.7000000000000001,1
AHEIScore,1.001008892483473,0.672,0.9963530486121376,1.0056884265884534,0.6,0.7000000000000001,1
householdIncome,1.0389317316365692,0.136,0.9880365915992969,1.0925303978375542,0.6,0.7000000000000001,1
alcohol,1.0044345799382617,0.689,0.9829044458333855,1.02644817972728,0.6,0.7000000000000001,1
smoker_Yes,1.0748764012208045,0.413,0.9042280907179944,1.2778224911704463,0.6,0.7000000000000001,1
sex_Male,1.1207273219679423,0.193,0.9440542077933678,1.330629966830599,0.6,0.7000000000000001,1
VSDI,0.9761444066652515,0.946,0.47764825502458064,1.9895925023585246,0.6,0.7000000000000001,1
CGEI,1.0113524793328137,0.651,0.9631123052068579,1.0620405582334314,0.6,0.7000000000000001,1
age,0.9944204752345972,0.071,0.9883967507750803,1.0004703923566913,0.6,0.8,0.1
AHEIScore,1.0010011571492459,0.674,0.9963490849349386,1.005676864181144,0.6,0.8,0.1
householdIncome,1.0381423051336187,0.145,0.9872301660345009,1.0917588913705019,0.6,0.8,0.1
alcohol,1.0044806876534154,0.686,0.9829492033555848,1.0264960181226908,0.6,0.8,0.1
smoker_Yes,1.074875490346033,0.413,0.9043347404239833,1.277669865663356,0.6,0.8,0.1
sex_Male,1.12095105869764,0.192,0.9442440987728833,1.3308946482951132,0.6,0.8,0.1
VSDI,0.9679872921586197,0.927,0.47342481564404754,1.9729062902884837,0.6,0.8,0.1
CGEI,1.0256496010459888,0.445,0.9611587891380696,1.0945610767437601,0.6,0.8,0.1
age,0.9944229104708063,0.071,0.9883993319372513,1.0004726961677666,0.6,0.8,0.2
AHEIScore,1.001011609592016,0.671,0.9963587043410944,1.0056881867415786,0.6,0.8,0.2
householdIncome,1.0382517773452125,0.144,0.987344881750842,1.091862698999128,0.6,0.8,0.2
alcohol,1.0044633523259934,0.687,0.9829320854387431,1.0264783807627909,0.6,0.8,0.2
smoker_Yes,1.0745289290412692,0.415,0.9040166846341281,1.2772939096073062,0.6,0.8,0.2
sex_Male,1.1207819233360712,0.193,0.9440996414261408,1.3306959163298564,0.6,0.8,0.2
VSDI,0.9700510442800071,0.932,0.4745270947723654,1.9769919432046128,0.6,0.8,0.2
CGEI,1.0236652917411333,0.453,0.9629764775164941,1.0882645334580336,0.6,0.8,0.2
age,0.9944271153925937,0.071,0.9884037622787412,1.000476692943842,0.6,0.8,0.30000000000000004
AHEIScore,1.0010182686043452,0.669,0.9963646121636802,1.0056956225933043,0.6,0.8,0.30000000000000004
householdIncome,1.0383703916684692,0.142,0.9874676305085741,1.0919768855204377,0.6,0.8,0.30000000000000004
alcohol,1.0044500895911497,0.688,0.9829190184639074,1.0264648471789573,0.6,0.8,0.30000000000000004
smoker_Yes,1.0743282846497988,0.416,0.9038256533040477,1.277085970352902,0.6,0.8,0.30000000000000004
sex_Male,1.1206650377148155,0.193,0.9439996414807039,1.3305588122448615,0.6,0.8,0.30000000000000004
VSDI,0.9718149406733427,0.936,0.47545632950520883,1.9805354302850455,0.6,0.8,0.30000000000000004
CGEI,1.0217088772717797,0.468,0.9641134005626917,1.0828223913490282,0.6,0.8,0.30000000000000004
age,0.9944319755288654,0.071,0.9884088738364746,1.0004813189477917,0.6,0.8,0.4
AHEIScore,1.0010219129262816,0.668,0.9963676326777967,1.005699906848171,0.6,0.8,0.4
householdIncome,1.0384824583796233,0.141,0.9875827216812861,1.0920857412574079,0.6,0.8,0.4
alcohol,1.0044406919356028,0.689,0.9829097851853267,1.0264552237520557,0.6,0.8,0.4
smoker_Yes,1.0742378598609708,0.417,0.9037322424765939,1.2770025831530283,0.6,0.8,0.4
sex_Male,1.1205922806499446,0.193,0.9439372418492552,1.3304736833563653,0.6,0.8,0.4
VSDI,0.9732132594237833,0.939,0.4761836433444987,1.983382045808652,0.6,0.8,0.4
CGEI,1.0204232511857814,0.486,0.9639608189063562,1.0802638823269028,0.6,0.8,0.4
age,0.99443680629386,0.072,0.9884139499280845,1.0004859202302554,0.6,0.8,0.5
AHEIScore,1.0010234594769758,0.667,0.9963686844066207,1.005701957384004,0.6,0.8,0.5
householdIncome,1.038581038629861,0.14,0.9876834063718126,1.0921821091036303,0.6,0.8,0.5
alcohol,1.0044343880155617,0.689,0.9829036137365268,1.02644873947919,0.6,0.8,0.5
smoker_Yes,1.0742204430689635,0.417,0.9037046325760274,1.277000089927546,0.6,0.8,0.5
sex_Male,1.1205519035543505,0.194,0.9439024655762013,1.3304266449904019,0.6,0.8,0.5
VSDI,0.9742748027421594,0.941,0.47672883201193217,1.9855712545075934,0.6,0.8,0.5
CGEI,1.019043368950821,0.506,0.9639990400885862,1.077294900713334,0.6,0.8,0.5
age,0.99444127223174,0.072,0.9884186399650193,1.0004901759300455,0.6,0.8,0.6
AHEIScore,1.0010236649342428,0.667,0.9963685062945707,1.005702550855291,0.6,0.8,0.6
householdIncome,1.0386646246183584,0.139,0.9877684039760853,1.0922642291197109,0.6,0.8,0.6
alcohol,1.0044303497942624,0.689,0.9828996799245228,1.0264445604299912,0.6,0.8,0.6
smoker_Yes,1.074247079684565,0.417,0.9037175818605717,1.2770452022180856,0.6,0.8,0.6
sex_Male,1.1205334147022914,0.194,0.9438863855852287,1.3304053222910255,0.6,0.8,0.6
VSDI,0.9750622997530807,0.943,0.4771279356085235,1.9872170494003965,0.6,0.8,0.6
CGEI,1.0177082609343646,0.524,0.9641693133116721,1.0742778092354006,0.6,0.8,0.6
age,0.9944452518120189,0.072,0.988422817483619,1.0004939694162305,0.6,0.8,0.7000000000000001
AHEIScore,1.0010230660055095,0.667,0.9963676127881983,1.0057022478976798,0.6,0.8,0.7000000000000001
householdIncome,1.0387342879168988,0.138,0.9878389829730029,1.0923329573122476,0.6,0.8,0.7000000000000001
alcohol,1.004427893261607,0.689,0.9828973048437328,1.0264419950637955,0.6,0.8,0.7000000000000001
smoker_Yes,1.0742981169625403,0.416,0.9037536973640198,1.2771156934496946,0.6,0.8,0.7000000000000001
sex_Male,1.1205289709020387,0.194,0.9438823198677281,1.3304004762384778,0.6,0.8,0.7000000000000001
VSDI,0.9756400459120308,0.945,0.47741651541885627,1.988441741116447,0.6,0.8,0.7000000000000001
CGEI,1.0166139444902054,0.542,0.964145319630228,1.0719901804238683,0.6,0.8,0.7000000000000001
age,0.9944487342244385,0.072,0.9884264718905641,1.0004972898504367,0.6,0.8,0.8
AHEIScore,1.0010220148399023,0.668,0.9963663356920712,1.0057014221502028,0.6,0.8,0.8
householdIncome,1.0387920003487248,0.138,0.9878972654475333,1.0923901023420244,0.6,0.8,0.8
alcohol,1.0044265124627432,0.69,0.9828959874038148,1.026440530396121,0.6,0.8,0.8
smoker_Yes,1.0743611818436232,0.416,0.9038018672712195,1.2771977981614693,0.6,0.8,0.8
sex_Male,1.120533189485112,0.194,0.9438856777461998,1.330405773134627,0.6,0.8,0.8
VSDI,0.9760619556516257,0.945,0.4776238203417041,1.9893501671825393,0.6,0.8,0.8
CGEI,1.0156168644140646,0.559,0.9642059618900631,1.0698165144016085,0.6,0.8,0.8
age,0.9944517578144859,0.072,0.9884296439359092,1.0005001734320982,0.6,0.8,0.9
AHEIScore,1.001020732484353,0.668,0.9963648795243728,1.0057003119440278,0.6,0.8,0.9
householdIncome,1.0388398308573166,0.137,0.987945428357048,1.092437616571911,0.6,0.8,0.9
alcohol,1.0044258523691687,0.69,0.9828953766666347,1.0264398055774822,0.6,0.8,0.9
smoker_Yes,1.0744288485049536,0.416,0.9038553123101583,1.2772834107068907,0.6,0.8,0.9
sex_Male,1.120542537288883,0.194,0.943893442783748,1.3304170599659821,0.6,0.8,0.9
VSDI,0.9763695442622684,0.946,0.4777720793719785,1.9900242312364775,0.6,0.8,0.9
CGEI,1.0147235939523844,0.574,0.9643222604887035,1.06780267871783,0.6,0.8,0.9
age,0.9944543778790328,0.072,0.9884323919887518,1.000502672643082,0.6,0.8,1
AHEIScore,1.001019353690224,0.668,0.9963633663023835,1.005699065252226,0.6,0.8,1
householdIncome,1.0388796288551427,0.137,0.9879853965800423,1.092477268380082,0.6,0.8,1
alcohol,1.0044256700407657,0.69,0.9828952329347042,1.0264395731102567,0.6,0.8,1
smoker_Yes,1.0744968310397804,0.415,0.9039100379674696,1.2773679682074826,0.6,0.8,1
sex_Male,1.120554751379733,0.194,0.9439036808594462,1.3304316797963978,0.6,0.8,1
VSDI,0.9765935403952769,0.947,0.47787757724338514,1.9905252372515472,0.6,0.8,1
CGEI,1.0139296608042612,0.588,0.9644736341787489,1.065961661952551,0.6,0.8,1
age,0.9944140368998164,0.07,0.9883903150767249,1.0004639364090835,0.6,0.9,0.1
AHEIScore,1.0010066193697837,0.672,0.9963544124478746,1.0056824860237172,0.6,0.9,0.1
householdIncome,1.038031465481243,0.146,0.9871274619417195,1.0916388558943841,0.6,0.9,0.1
alcohol,1.0044832319908925,0.686,0.982950738449966,1.0264996530917323,0.6,0.9,0.1
smoker_Yes,1.0747512937715973,0.413,0.9042340558353807,1.2775164178214038,0.6,0.9,0.1
sex_Male,1.1207687387413716,0.193,0.9440817136935246,1.330689914198009,0.6,0.9,0.1
VSDI,0.9669930016665303,0.925,0.47288285846760764,1.9710194153977292,0.6,0.9,0.1
CGEI,1.0294867852438425,0.376,0.9653799700221081,1.097955765420392,0.6,0.9,0.1
age,0.9944157135083703,0.071,0.988392084772388,1.0004655320650426,0.6,0.9,0.2
AHEIScore,1.0010184664316937,0.668,0.9963654790381397,1.0056951537320387,0.6,0.9,0.2
householdIncome,1.0381374242467345,0.145,0.9872367777869474,1.0917412559629311,0.6,0.9,0.2
alcohol,1.0044641029750523,0.687,0.9829318815118686,1.0264801610627414,0.6,0.9,0.2
smoker_Yes,1.074341976652237,0.416,0.9038654579982831,1.2770624193981153,0.6,0.9,0.2
sex_Male,1.1205896207120174,0.193,0.9439288104379329,1.3304793426022727,0.6,0.9,0.2
VSDI,0.9692043925007221,0.93,0.47406187323082843,1.9754011880877298,0.6,0.9,0.2
CGEI,1.0275893902572948,0.384,0.9665570942356626,1.092573223797312,0.6,0.9,0.2
age,0.9944194235080145,0.071,0.9883959735883563,1.0004690790813706,0.6,0.9,0.30000000000000004
AHEIScore,1.0010264531384012,0.666,0.9963727418748487,1.0057038928027349,0.6,0.9,0.30000000000000004
householdIncome,1.0382574085477272,0.143,0.98735938231398,1.0918585093009576,0.6,0.9,0.30000000000000004
alcohol,1.0044488422706486,0.688,0.9829168964726641,1.026464540125333,0.6,0.9,0.30000000000000004
smoker_Yes,1.0740809164589014,0.418,0.9036244328632921,1.2767812358969226,0.6,0.9,0.30000000000000004
sex_Male,1.120464895741046,0.194,0.9438224388067198,1.3303325705477478,0.6,0.9,0.30000000000000004
VSDI,0.971163919017496,0.934,0.47509574758444173,1.9793263229933107,0.6,0.9,0.30000000000000004
CGEI,1.0251313513165312,0.398,0.9677610544750078,1.0859906792361773,0.6,0.9,0.30000000000000004
age,0.9944241280897119,0.071,0.9884008973293019,1.0004735814073378,0.6,0.9,0.4
AHEIScore,1.0010311460987529,0.665,0.996376815914029,1.0057092229683802,0.6,0.9,0.4
householdIncome,1.0383754536361935,0.142,0.9874793122893831,1.0919746273505917,0.6,0.9,0.4
alcohol,1.0044375626905055,0.689,0.982905871815204,1.0264529332376822,0.6,0.9,0.4
smoker_Yes,1.0739420258585424,0.419,0.9034900542530183,1.276640310059345,0.6,0.9,0.4
sex_Male,1.1203877422659358,0.194,0.9437567279076277,1.3302416478929855,0.6,0.9,0.4
VSDI,0.9727739408320195,0.938,0.47593702220468714,1.9825836478109826,0.6,0.9,0.4
CGEI,1.023865350204417,0.417,0.9672145575710113,1.0839166214892568,0.6,0.9,0.4
age,0.9944290859726713,0.071,0.9884060826018266,1.0004783281860539,0.6,0.9,0.5
AHEIScore,1.0010333869561299,0.664,0.9963785533616659,1.0057119777054393,0.6,0.9,0.5
householdIncome,1.0384828981586152,0.141,0.9875880240464405,1.0920808083233844,0.6,0.9,0.5
alcohol,1.0044296919592755,0.689,0.9828982238686359,1.0264447809086872,0.6,0.9,0.5
smoker_Yes,1.0738912682670856,0.419,0.9034336491824967,1.2765990989237381,0.6,0.9,0.5
sex_Male,1.120346761840934,0.194,0.9437219142450097,1.330193222961017,0.6,0.9,0.5
VSDI,0.9740349531805553,0.941,0.4765896351601675,1.9851598916910367,0.6,0.9,0.5
CGEI,1.0224061174073436,0.437,0.9668558591654237,1.0812236614612578,0.6,0.9,0.5
age,0.9944338650470612,0.071,0.988411078815537,1.0004829049377681,0.6,0.9,0.6
AHEIScore,1.0010339590076245,0.664,0.9963787275961938,1.0057129525353938,0.6,0.9,0.6
householdIncome,1.0385765211271616,0.14,0.9876824439142422,1.0921736659233259,0.6,0.9,0.6
alcohol,1.004424461107099,0.69,0.9828931812351029,1.0264393155072928,0.6,0.9,0.6
